14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 okt;470
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 nov;679
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 dec;892
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jan;2000
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 feb;1748
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 mar;1942
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 apr;1963
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 maj;1333
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jun;1234
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jul;1240
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 aug;1248
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 sep;1644
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 okt;1811
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 nov;1940
15;kWh;;610254 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 dec;1980
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jan;275
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 mar;342
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 apr;203
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 maj;109
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jun;87
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jul;73
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 aug;81
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 sep;118
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 okt;214
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 nov;277
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 dec;351
16;m3;;EXTRA_PARSING;10109-001:;109  Vattugatan 13 A-F  ;Byggnad;Totalt;2130
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jan;16177
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 mar;20449
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 apr;9980
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 maj;3664
16;MWh;;611165 (anl);10109-001:;109  Vattugatan 13 A-F  ;Byggnad;2018 jun;2745
